split,expected_route_status,split_reason,original_standard_category,original_standard_job,job_id,month,job_title,job_responsibility,job_requirement,skills
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,测试质量,大模型测试工程师,GEN001544,2026-07,大模型评测研究员-智能安全,"1、深度研究大模型安全应用效果（如漏洞挖掘/渗透测试），持续跟进SOTA模型&评测指标；
2、持续定义新的大模型安全任务能力，提出更好的Benchmark，拓展大模型安全应用的边界；
3、搭建评测流程，保障准确、高效、可复现；
4、与模型训练、Agents团队和安全团队协作深度分析评测结果给出优化点。","1、对评测有激情，相信评测的重要性；
2、有大模型“和”安全领域相关的经验和意识，例如CTF/漏洞/逆向/模型训练/Agents设计；
3、扎实的动手能力和代码功底；
4、在大模型或AI安全领域，主导过有影响力的项目或论文者优先；
5、踏实，关注细节，跨团队协作能力强，具备处理模糊问题的能力。",模型训练; 软件开发; 模型微调; 软件测试; MCP; Diffusion; 推荐算法; PHP; AI算法
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,测试质量,大模型测试工程师,GEN001545,2026-07,数据技术及产品部-语音大模型评测专家-杭州/北京,"1. 负责语音大模型评测体系的系统性建设，围绕ASR、TTS、音频理解、语音对话等核心能力，设计全面、科学、可持续迭代的评测方案。
2. 主导音频评测数据集的建设工作，深入调研前沿音频评测基准，负责数据需求规划、采集方案设计、标注规范制定与质量审核全流程，持续优化评测维度与指标体系。
3. 设计音频领域自动评分与人工评审相结合的混合评测方案，制定主观听感评测标准，建设自动化评测链路，持续验证自动化及人工评测结果的一致性。
4. 输出高质量评测报告，从语言学/语音信号专业视角清晰呈现模型在各维度的能力表现，识别模型的典型失败案例与能力边界，为模型迭代提供具体可操作的改进建议。
5. 与模型研发、数据、产品等团队紧密协作，将评测结论有效转化为模型优化建议，形成评测驱动模型迭代的良性闭环。","1. 本科及以上学历，语音信号处理、语言学等相关专业优先。
2. 具备扎实的音频领域专业背景，熟悉ASR、TTS、音频理解、语音对话等主流任务的技术原理与发展现状。
3. 熟悉音频大模型的主流评测基准与评测方法论，对评测指标的含义、局限性及适用场景有深入理解。
4. 具备丰富的音频数据标注规范制定、数据集建设、评测方案设计能力，能从任务定义、数据构建、指标选取到结果分析进行系统性规划，兼顾评测的全面性与可操作性。
5. 具备良好的数据分析能力，能够对评测结果进行多维度统计与深入解读，善于从数据中挖掘模型能力规律与薄弱环节。
6. 较强的文档写作与沟通表达能力，能撰写兼顾专业深度与可读性的评测报告，并向研发、产品等不同背景的团队有效传递评测洞察。
加分项：
1. 音频算法研发背景
2.具备主导音频模型系统性评测的实际经验。
3. 具有音频评测相关学术论文或技术报告的经验。
4. 具备训练评估音频质量的Reward Model经验。
5. 对前沿音频模型具备深度体验与系统性分析能力。",模型微调; MCP; C/C++; SRE; 计算机网络; 分布式系统; PHP; Flink
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,测试质量,大模型测试工程师,GEN001546,2026-07,阿里控股-语音策略专家-杭州/北京,"1. 建设 AI-Native 标注体系：LLM / 音频 ALLM judge、蒸馏 judge、AI 占席、置信度门控、alt-test、Tier 分层与选择性人工，把标注做到高质量且可规模化；
2. 设计标注方法论与质检体系：rubric/guideline、HLV-aware 软标签、Cohen's κ / Dawid-Skene 质检与漂移监控；
3. 为新交互场景构造数据：用 LLM 合成 Audio-Chat 对话、全双工、工具调用等数据；
4. 做数据配方与价值归因：配比 / data selection、消融实验、In-Run Data Shapley / TRAK，用数据可证价值；
5. 围绕模型效果做效果分析以驱动数据建设：搭建面向模型效果的分析驱动，诊断数据缺口、指导数据构造与配方迭代。
补充职责：结合业务场景推进模型训练、软件开发、模型微调相关能力建设与落地。","1. 计算机、人工智能、统计等相关专业，应届硕士及以上；
2. 扎实的 LLM/NLP 或 data-centric ML 功底，能独立承担 judge / 标注自动化、数据构造 / 配方归因，或模型效果分析工作；
3.  熟悉 LLM-as-judge、RLHF / 偏好建模、对话 / agent、数据归因（Shapley/TRAK）、消融、模型效果分析等相关方法之一或多项；
4.  认同以 AI-Native 方式做数据、用数据可证价值、用效果分析驱动数据建设，能独当一面；
5.  有音频 / 语音-LLM（Audio-Chat、Omni）、judge 体系、数据配方 / 价值归因，或语音模型评测经验者优先；具备一定语音/音频背景者尤佳。
补充要求：具备模型训练、软件开发、模型微调相关实践经验者优先。",模型训练; 软件开发; 模型微调; Go; 偏好学习; SRE; 推荐算法; 操作系统
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001631,2024-12,云计算运维研发Devops工程师（J94372）,"-Site Reliability Engineer,负责百度公司大规模分布式系统及各类云服务可靠、稳定、高效运行
-参与百度智能云系统和各类产品架构设计，主导服务可用性相关平台/自动化系统的实现
-设计研发智能云规模化运维的技术解决方案，包括大模型训练、服务器生命周期管理、高性能存储、交付、故障预测、成本管理等
-关注业界前沿技术动态，熟悉大模型框架、高性能通信、os/kernel、openstack、kvm、分布式存储、虚拟化网络等相关技术，贡献与引领业界技术趋势
补充职责：结合业务场景推进Go、Python、软件开发相关能力建设与落地。","-专业倾向于计算机、通信、数学等理工学科，1-5年运维/SRE工作经验者优先，不限于稳定性、成本、效率等相关工作
-深入理解Linux操作系统；具备较好的计算机网络和体系结构基础
-熟练掌握Python/Go/Shell等至少一种主流编程语言
-对 k8s、 云计算、虚拟机等技术有浓厚的兴趣优先，了解容器化技术、 OpenStack、虚拟化网络、KVM、分布式存储等相关技术
-具有良好的逻辑思维和分析能力，热衷解决问题、追求极致；具有强烈的责任心、进取心、Ownership",Go; Python; 软件开发; TCP/IP; 软件工程; 分布式存储; 异常检测; SFT
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001632,2025-01,工程效能工程师-AI与研发基建方向,"1. 基于 LLM 的智能质量体系设计： 深入业务场景，利用大语言模型（LLM）对需求文档、技术方案进行语义分析，自动生成测试矩阵与核心用例；设计并实现“AI 质量门禁”，在代码合入前自动进行影响面评估与自动化回归；
2. 研发下一代 AI Testing Agent： 开发具备自愈能力的 AI Testing Agent，能够模拟真实用户行为进行探索性测试；利用 Agent 技术实现测试脚本的自动维护与修复，解决传统 UI 自动化维护成本高的痛点；
3. 构建智能化 CI/CD 平台： 设计并开发高可用的持续集成与交付流水线。引入 AI 智能决策模型，实现测试套件的高效并发调度、构建失败的自动根因分析（Auto-Root Cause Analysis）以及发布风险的实时预测；
4. AIOps 与智能观察力建设： 使用 Python、Go 开发基础设施即代码（IaC）工具。集成 Prometheus、ELK 等技术栈，应用时序预测与异常检测算法，构建具备“语义理解”能力的监控告警系统，实现故障的秒级感知与 Agent 辅助自愈；
5. LLM 驱动的代码治理与安全： 研发基于 LLM 的静态代码分析插件与安全审计工具。通过 Agent 自动扫描代码漏洞、架构违规及性能隐患，并提供生产级的自动化修复建议（Auto-Fix）；
6. 研发全生命周期效能度量： 通过数据挖掘技术，沉淀产研全流程数据，构建智能化效能度量体系。利用 AI 挖掘流程瓶颈，通过工具化的手段解决研发过程中的“脏活累活”，极致提升整体交付质量与效率。","1. 工程能力： 扎实的编程功底，精通 Go 或 Python，具备大型分布式系统或研发工具平台的开发经验；
2. AI/LLM 背景： 熟悉 OpenAI/LangChain/LlamaIndex 等技术框架，有 AI Agent、Prompt Engineering 或模型微调（SFT）实际落地经验者优先；
3. 自动化/基建： 精通 Docker/K8s 容器化技术，深入理解 CI/CD 原理，有 Jenkins/GitLab CI 深度定制开发经验；
4. 算法视野： 了解常用的机器学习算法（如时序预测、聚类分析、Isolation Forest 等），能将其应用于日志分析或异常预测场景；
5. 极客精神： 对提升研发效率有近乎偏执的追求，善于从重复劳动中发现问题并将其转化为工具或平台。",Kubernetes; Go; 自动化技术; 混沌工程; Linux; 软件工程; 分布式存储; NLP
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001633,2025-02,高级质量架构工程师-抖音工程效能,"1、主导内部工具/平台/数据类项目的交付，深入理解客户需求，提供高效、可靠的解决方案，提升客户满意度；
2、结合业务目标与技术实现成本，评估需求优先级，协调资源分配，确保关键需求高效落地；
3、深入分析业务效能瓶颈（如流程、工具效率、稳定性等），定位根因并提出解决方案，推动效能问题向技术方案的转化；
4、设计多维度效能指标体系（如交付周期、资源利用率），搭建数据看板实现透明化管理；
5、管理外包团队，明确任务分工与质量标准，把控交付成果与进度。","1、本科及以上学历，计算机、软件工程等相关专业，3年以上质量保障或项目管理经验；
2、精通效能优化方法论，有复杂问题转化为技术方案的落地案例；
3、能基于业务价值、技术可行性和资源约束，快速判定需求优先级；
4、主导过SOP的制定与推广，能通过指标度量驱动改进；
5、具备跨部门项目管理经验，熟悉敏捷开发流程，有外包团队管理实战经验。
加分项：
1、认证：PMP、Scrum Master、ISTQB等认证优先；
2、行业：短视频、直播行业经验优先，ToB交付经验优先；
3、业务：熟悉性能体验&视频播放等评测技术（如页面加载时间、流畅度、卡顿）者优先；
4、技术：有自动化测试工具研发、后端/客户端开发经验或性能测试平台建设经验。
补充要求：具备Kubernetes、Go、LLM相关实践经验者优先。",Kubernetes; Go; LLM; 自动化测试; TCP/IP; Ai coding; 软件工程
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001634,2025-04,工程效能Agent实习生-飞书多维表格,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：多维表格是一款无代码搭建平台。凭借强大灵活的数据库、丰富富多样的视图组件、自由高效的自动化与工作流、开放的生态体系,以及专业级的BI仪表盘和应用模式,让每个人都能快速构建属于自己的业务系统。
在此基础上,我们正在全面融合AI,让系统真正具备智能化能力。我们的愿景是：打造下一代办公人的Work OS--一个可以构建任何解决方案的平台，没有边界，没有限制。
1、负责飞书多维表格服务端、Web端、移动端产品的业务项目效能工程建设；
2、参与整个团队效能体系的搭建，包括但不限于：自动化测试、效能工具开发、算法评测、持续集成、上线系统等；
3、线上问题追踪及分析。","1、2027届本科及以上学历在读，计算机/算法相关专业优先；
2、最少掌握一门高级语言，掌握一门以上语言，包括Python、Golang、C/C++、Java、OC，熟悉Python优先；
3、要求有AI使用经验，掌握AI基本原理有完整的Prompt调试经验；
4、掌握网络相关基础知识，包括TCP/IP协议，HTTP协议；
5、有深度参与Agent开发经验，在OpenClaw、Claude Code、TRAE等AI工具有深度使用经验优先；了解算法评测方法，熟悉常用的客观评估指标，有大模型、搜索/NLP、语音相关算法评测经验优先。",LLM; CI/CD; 汇编语言; prompt工程; 自动化测试; 计算机网络
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001635,2025-05,芯片DevOps工程师-芯片研发,"1、负责研发DevOps工具链相关产品需求调研、方案设计、技术选型以及开发落地；
2、针对CI/CD过程中的各种问题，建立效能提升方案，包括需求管理、配置管理、测试环境管理、自动化框架、标准化流程建设等；
3、开发维护CI/CD相关工具链及平台，深度介入业务方的研发流程，协助和推进业务质效提升；
4、负责研发持续集成系统相关日常业务需求和运维工作。
补充职责：结合业务场景推进Kubernetes、Go、混沌工程相关能力建设与落地。","1、掌握Java、Python、Go等至少一门编程语言，熟悉使用Shell等至少一种脚本语言；
2、熟悉DevOps工具链，Docker、Kubernetes及相关云原生技术；
3、理解DevOps文化、流程，掌握DevOps全流程的核心输入输出；
4、掌握DevOps落地推广的思路和关键路径，且有过成功的案例/经验，有DevSecOps经验更佳；
5、熟练掌握GitLab、Gerrit、Jenkins、Kubernetes，对容器技术有深入了解，具备GitLab、Jenkins高可用能力建设成功经验者优先；
6、主导或参与过项目协同、制品管理、代码托管、持续集成、持续部署、流水线平台相关开发并成功落地的优先，有微服务和容器治理经验。",Kubernetes; Go; 混沌工程; LangChain; CI/CD
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001636,2025-06,研发效能高级产品专家,"1、负责公司研发效能平台（含 DevOps 相关工具链）的产品整体规划与设计，基于公司业务发展战略及行业动态（如云原生、AIOps趋势），制定平台的中长期产品演进路线图，确保效能平台能支撑业务的高速发展。
2、主导公司研发效能平台（DevOps全链路）的工具整合和效能提升，跨团队统筹研发、测试、运维及业务部门资源，解决跨部门协作中的复杂系统性问题，产出全面完整的解决方案，推动从需求到上线的全生命周期数字化与自动化闭环。
3、要注重沉淀研发效能方法论。建立可量化的效能评价标准，将最佳实践转化为标准化的流程与机制，并应用推广至公司内部多个业务研发方向，实现组织级能力的提升。
4、作为核心专家，负责选拔和培养有潜力的产品骨干，将积累的工程效能专业知识进行体系化、流程化沉淀，促进团队内部的知识分享与技能提升。","1、8 年以上 To B 产品经理工作经验，精通DevOps、研发管理、自动化运维等多个业务方向的运作原理，具备深厚的行业对标能力，能清晰阐述业界主流模式与公司现状的差异，并给出优化变革建议。
2、拥有主导大型企业级信息化平台（0-1及1-N）的成功落地经验。具备极强的系统化思维，能清晰拆解复杂的业务场景，在多系统交互、数据流转及架构解耦方面有深刻理解，而非仅停留在功能设计层面。
3、具备卓越的数据洞察与分析能力。不仅能看懂数据，更能构建效能度量体系，通过数据驱动研发治理决策，推动产品及组织的持续迭代优化。
4、具备极强的跨部门影响力与资源整合能力。在面对多方利益冲突时，能通过专业的方案与沟通技巧推动共识，具备在复杂环境下拿结果的抗压能力与解决问题的魄力。
补充要求：具备LLM、研发效能、Go相关实践经验者优先。",LLM; 研发效能; Go; Java; 计算机体系结构; 汇编语言; Unreal Engine; Docker
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001637,2025-07,研发效能专家（深圳/北京）,"1.负责AI提效相关工作的规划与落地，围绕AI-Native工作模式对研发流程、方式进行升级，提升组织效率。在重点项目上试点落地，形成可复用、可推广的最佳实践；
2.负责AI Coding方向的全流程工程化落地，推进代码生成、自动化测试、无人值守发布等能力在研发流程中落地，推动AI前沿实践经验在团队内沉淀；
3.负责AI Agent方向的探索与落地，推动OpenClaw等Agent框架在研发、平台运营等场景中的实际应用；
4.负责相关能力的平台化与治理建设，明确各角色协作机制、权限控制、风险治理、效果评估与可观测性要求，保障平台能力可用、可信、可规模化推广。
补充职责：结合业务场景推进Kubernetes、研发效能、C/C++相关能力建设与落地。","1.有AI Engineering、研发效能、平台建设、横向架构或相关方向的实践经验，能够推动新能力从0到1落地，或从1到N规模化推广；
2.具备AI Coding工程化实践经验优先，有AI Agent、自动化工作流及协同系统相关实践经验优先；
3.对AI前沿方向有深刻理解，尤其对AI Coding、Agent、模型能力演进等方向有较强判断力，能够结合业务场景完成路径选择与落地推进；
4.具备扎实的工程化和架构思维，能够将快速变化的AI能力转化为稳定、可治理、可复制的解决方案；
5.有良好的跨团队沟通能力，具备横向全局视角和复杂协同场景推动能力，有横向架构经验者优先。",Kubernetes; 研发效能; C/C++; Java; CI/CD; 搜索算法; 计算机网络
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001638,2025-07,研发效能专家（深圳/北京）,"1.负责AI提效相关工作的规划与落地，围绕AI-Native工作模式对研发流程、方式进行升级，提升组织效率。在重点项目上试点落地，形成可复用、可推广的最佳实践；
2.负责AI Coding方向的全流程工程化落地，推进代码生成、自动化测试、无人值守发布等能力在研发流程中落地，推动AI前沿实践经验在团队内沉淀；
3.负责AI Agent方向的探索与落地，推动OpenClaw等Agent框架在研发、平台运营等场景中的实际应用；
4.负责相关能力的平台化与治理建设，明确各角色协作机制、权限控制、风险治理、效果评估与可观测性要求，保障平台能力可用、可信、可规模化推广。","1.有AI Engineering、研发效能、平台建设、横向架构或相关方向的实践经验，能够推动新能力从0到1落地，或从1到N规模化推广；
2.具备AI Coding工程化实践经验优先，有AI Agent、自动化工作流及协同系统相关实践经验优先；
3.对AI前沿方向有深刻理解，尤其对AI Coding、Agent、模型能力演进等方向有较强判断力，能够结合业务场景完成路径选择与落地推进；
4.具备扎实的工程化和架构思维，能够将快速变化的AI能力转化为稳定、可治理、可复制的解决方案；
5.有良好的跨团队沟通能力，具备横向全局视角和复杂协同场景推动能力，有横向架构经验者优先。",prompt工程; Ai coding; C/C++; 搜索算法; TCP/IP; 异常检测
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001639,2025-08,资深研发效能工程师/专家,"1、负责相关测试左移工作的建设，包含整体质量体系和质量方案设计，持续集成方案建设与优化等工作；
2、负责自动化测试工作的建设，包含后端服务的自动化测试分级以及工具平台的建设和维护工作；
3、负责工程效能体系建设和推动研发工程效能改进等工作。
4、积极和业务测试一起密切协同，通过创新和技术手段，发现&解决测试过程中的痛点，提升测试质量和效率。
补充职责：结合业务场景推进LLM、汇编语言、混沌工程相关能力建设与落地。","1、本科及以上学历，5年以上开发工作经验，熟悉Linux操作系统，熟练掌握Java、Python等主流编程语言，有后台开发经验者优先；
2、在CI/CD、自动化测试、全链路压测、容灾演习、混沌工程、监控告警等领域中，有相关实践经验优先；
3、具备自动化测试经验，精通多种主流自动化工具原理及使用，有相关自动化测试框架开发经历，熟悉自动化测试在流水线中的应用；
4、熟悉DevOps、K8S、云原生、微服务架构并有实践者优先；
5、杰出的自我驱动学习能力，能独立思考，乐于接受挑战，在压力中突破自己；
6、思维逻辑清晰，良好的沟通交流及团队协作能力，性格开朗， 善于沟通和事务推进，有团队管理经验者优先。",LLM; 汇编语言; 混沌工程; CI/CD; 分布式存储; Linux; 微服务架构; 搜索算法; Docker
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001640,2025-08,工程效能Agent实习生-飞书多维表格,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：多维表格是一款无代码搭建平台。凭借强大灵活的数据库、丰富富多样的视图组件、自由高效的自动化与工作流、开放的生态体系,以及专业级的BI仪表盘和应用模式,让每个人都能快速构建属于自己的业务系统。
在此基础上,我们正在全面融合AI,让系统真正具备智能化能力。我们的愿景是：打造下一代办公人的Work OS--一个可以构建任何解决方案的平台，没有边界，没有限制。
1、负责飞书多维表格服务端、Web端、移动端产品的业务项目效能工程建设；
2、参与整个团队效能体系的搭建，包括但不限于：自动化测试、效能工具开发、算法评测、持续集成、上线系统等；
3、线上问题追踪及分析。
补充职责：结合业务场景推进研发效能、Java、Python相关能力建设与落地。","1、2027届本科及以上学历在读，计算机/算法相关专业优先；
2、最少掌握一门高级语言，掌握一门以上语言，包括Python、Golang、C/C++、Java、OC，熟悉Python优先；
3、要求有AI使用经验，掌握AI基本原理有完整的Prompt调试经验；
4、掌握网络相关基础知识，包括TCP/IP协议，HTTP协议；
5、有深度参与Agent开发经验，在OpenClaw、Claude Code、TRAE等AI工具有深度使用经验优先；了解算法评测方法，熟悉常用的客观评估指标，有大模型、搜索/NLP、语音相关算法评测经验优先。",研发效能; Java; Python; Go; CI/CD; NLP
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001641,2025-09,工程效能Agent实习生-飞书多维表格,"ByteIntern：面向2027届毕业生（2026年9月-2027年8月期间毕业），为符合岗位要求的同学提供转正机会。
团队介绍：多维表格是一款无代码搭建平台。凭借强大灵活的数据库、丰富富多样的视图组件、自由高效的自动化与工作流、开放的生态体系,以及专业级的BI仪表盘和应用模式,让每个人都能快速构建属于自己的业务系统。
在此基础上,我们正在全面融合AI,让系统真正具备智能化能力。我们的愿景是：打造下一代办公人的Work OS--一个可以构建任何解决方案的平台，没有边界，没有限制。
1、负责飞书多维表格服务端、Web端、移动端产品的业务项目效能工程建设；
2、参与整个团队效能体系的搭建，包括但不限于：自动化测试、效能工具开发、算法评测、持续集成、上线系统等；
3、线上问题追踪及分析。
补充职责：结合业务场景推进研发效能、Agent、Ai coding相关能力建设与落地。","1、2027届本科及以上学历在读，计算机/算法相关专业优先；
2、最少掌握一门高级语言，掌握一门以上语言，包括Python、Golang、C/C++、Java、OC，熟悉Python优先；
3、要求有AI使用经验，掌握AI基本原理有完整的Prompt调试经验；
4、掌握网络相关基础知识，包括TCP/IP协议，HTTP协议；
5、有深度参与Agent开发经验，在OpenClaw、Claude Code、TRAE等AI工具有深度使用经验优先；了解算法评测方法，熟悉常用的客观评估指标，有大模型、搜索/NLP、语音相关算法评测经验优先。",研发效能; Agent; Ai coding; Python; 自动化测试; 微服务架构
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001642,2025-09,云计算运维研发Devops工程师（J94372）,"-Site Reliability Engineer,负责百度公司大规模分布式系统及各类云服务可靠、稳定、高效运行
-参与百度智能云系统和各类产品架构设计，主导服务可用性相关平台/自动化系统的实现
-设计研发智能云规模化运维的技术解决方案，包括大模型训练、服务器生命周期管理、高性能存储、交付、故障预测、成本管理等
-关注业界前沿技术动态，熟悉大模型框架、高性能通信、os/kernel、openstack、kvm、分布式存储、虚拟化网络等相关技术，贡献与引领业界技术趋势","-专业倾向于计算机、通信、数学等理工学科，1-5年运维/SRE工作经验者优先，不限于稳定性、成本、效率等相关工作
-深入理解Linux操作系统；具备较好的计算机网络和体系结构基础
-熟练掌握Python/Go/Shell等至少一种主流编程语言
-对 k8s、 云计算、虚拟机等技术有浓厚的兴趣优先，了解容器化技术、 OpenStack、虚拟化网络、KVM、分布式存储等相关技术
-具有良好的逻辑思维和分析能力，热衷解决问题、追求极致；具有强烈的责任心、进取心、Ownership",LLM; Ai coding; CI/CD; C/C++; Unreal Engine
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001643,2025-10,云计算运维研发Devops工程师（J94372）,"-Site Reliability Engineer,负责百度公司大规模分布式系统及各类云服务可靠、稳定、高效运行
-参与百度智能云系统和各类产品架构设计，主导服务可用性相关平台/自动化系统的实现
-设计研发智能云规模化运维的技术解决方案，包括大模型训练、服务器生命周期管理、高性能存储、交付、故障预测、成本管理等
-关注业界前沿技术动态，熟悉大模型框架、高性能通信、os/kernel、openstack、kvm、分布式存储、虚拟化网络等相关技术，贡献与引领业界技术趋势
补充职责：结合业务场景推进LLM、Ai coding、汇编语言相关能力建设与落地。","-专业倾向于计算机、通信、数学等理工学科，1-5年运维/SRE工作经验者优先，不限于稳定性、成本、效率等相关工作
-深入理解Linux操作系统；具备较好的计算机网络和体系结构基础
-熟练掌握Python/Go/Shell等至少一种主流编程语言
-对 k8s、 云计算、虚拟机等技术有浓厚的兴趣优先，了解容器化技术、 OpenStack、虚拟化网络、KVM、分布式存储等相关技术
-具有良好的逻辑思维和分析能力，热衷解决问题、追求极致；具有强烈的责任心、进取心、Ownership",LLM; Ai coding; 汇编语言; SRE; 计算机网络; 微服务架构
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001644,2025-11,工程效能工程师-AI与研发基建方向,"1. 基于 LLM 的智能质量体系设计： 深入业务场景，利用大语言模型（LLM）对需求文档、技术方案进行语义分析，自动生成测试矩阵与核心用例；设计并实现“AI 质量门禁”，在代码合入前自动进行影响面评估与自动化回归；
2. 研发下一代 AI Testing Agent： 开发具备自愈能力的 AI Testing Agent，能够模拟真实用户行为进行探索性测试；利用 Agent 技术实现测试脚本的自动维护与修复，解决传统 UI 自动化维护成本高的痛点；
3. 构建智能化 CI/CD 平台： 设计并开发高可用的持续集成与交付流水线。引入 AI 智能决策模型，实现测试套件的高效并发调度、构建失败的自动根因分析（Auto-Root Cause Analysis）以及发布风险的实时预测；
4. AIOps 与智能观察力建设： 使用 Python、Go 开发基础设施即代码（IaC）工具。集成 Prometheus、ELK 等技术栈，应用时序预测与异常检测算法，构建具备“语义理解”能力的监控告警系统，实现故障的秒级感知与 Agent 辅助自愈；
5. LLM 驱动的代码治理与安全： 研发基于 LLM 的静态代码分析插件与安全审计工具。通过 Agent 自动扫描代码漏洞、架构违规及性能隐患，并提供生产级的自动化修复建议（Auto-Fix）；
6. 研发全生命周期效能度量： 通过数据挖掘技术，沉淀产研全流程数据，构建智能化效能度量体系。利用 AI 挖掘流程瓶颈，通过工具化的手段解决研发过程中的“脏活累活”，极致提升整体交付质量与效率。","1. 工程能力： 扎实的编程功底，精通 Go 或 Python，具备大型分布式系统或研发工具平台的开发经验；
2. AI/LLM 背景： 熟悉 OpenAI/LangChain/LlamaIndex 等技术框架，有 AI Agent、Prompt Engineering 或模型微调（SFT）实际落地经验者优先；
3. 自动化/基建： 精通 Docker/K8s 容器化技术，深入理解 CI/CD 原理，有 Jenkins/GitLab CI 深度定制开发经验；
4. 算法视野： 了解常用的机器学习算法（如时序预测、聚类分析、Isolation Forest 等），能将其应用于日志分析或异常预测场景；
5. 极客精神： 对提升研发效率有近乎偏执的追求，善于从重复劳动中发现问题并将其转化为工具或平台。",LLM; Ai coding; prompt工程; Java; Kubernetes; 汇编语言; Python; Linux; 异常检测
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001645,2025-12,云计算运维研发Devops工程师（J94372）,"-Site Reliability Engineer,负责百度公司大规模分布式系统及各类云服务可靠、稳定、高效运行
-参与百度智能云系统和各类产品架构设计，主导服务可用性相关平台/自动化系统的实现
-设计研发智能云规模化运维的技术解决方案，包括大模型训练、服务器生命周期管理、高性能存储、交付、故障预测、成本管理等
-关注业界前沿技术动态，熟悉大模型框架、高性能通信、os/kernel、openstack、kvm、分布式存储、虚拟化网络等相关技术，贡献与引领业界技术趋势","-专业倾向于计算机、通信、数学等理工学科，1-5年运维/SRE工作经验者优先，不限于稳定性、成本、效率等相关工作
-深入理解Linux操作系统；具备较好的计算机网络和体系结构基础
-熟练掌握Python/Go/Shell等至少一种主流编程语言
-对 k8s、 云计算、虚拟机等技术有浓厚的兴趣优先，了解容器化技术、 OpenStack、虚拟化网络、KVM、分布式存储等相关技术
-具有良好的逻辑思维和分析能力，热衷解决问题、追求极致；具有强烈的责任心、进取心、Ownership",Agent; Kubernetes; Unreal Engine; 计算机网络; Docker; TCP/IP
potential_new_job,potential_new_job,held_out_standard_job_with_category_retained,基础设施,DevOps工程师,GEN001646,2026-01,PUBG Mobile-高级研发效能工程师（构建优化）-新星引力计划,"1.负责UE项目全链路构建流程的优化、开发与维护，主导构建耗时优化与编译效率提升；
2.负责Android/iOS版本构建、发布流水线等持续集成过程的开发、优化及疑难问题解决；
3.负责构建系统的稳定性治理，建立完善的构建资源监控、耗时分析度量与异常报警机制；
4.负责通过工具引入、打通、建设提升项目团队研发效能，优化本地开发、出包及日常预检测体验。","1.1年以上UE开发或研发效能相关经验，熟练掌握C++、Python 及 各操作系统（Win/POSIX）的脚本语言；
2.深入理解UE引擎的构建流程，对UBT、UHT、Cook、Shader编译、构建后处理等流程有底层改造或调优经验；
3.具备移动端（Android/iOS）底层编译和打包知识，熟悉 NDK、Xcodebuild、Gradle 等移动端相关构建工具与流程；
4.熟悉各类版本控制工具（如P4/Git）原理，熟悉CI（如Jenkins）流程和原理；
5.对分布式编译、分布式构建、提交预检测等场景有深入理解及实战经验者优先。
补充要求：具备LLM、prompt工程、Java相关实践经验者优先。",LLM; prompt工程; Java; CI/CD; Linux; Go; 软件开发; 软件工程
